"ASV_id","Sample_name","BestTaxon","Class","nReads","name_match_type","domain","phylum","class","order","family","genus","species","before_domain","after_domain","before_phylum","after_phylum","before_class","after_class","before_order","after_order","before_family","after_family","before_genus","after_genus","before_species","after_species","regatta_match_rank","after_scientific_name"
"row_1737","RL2501_F040_2_MV1","Zalophus californianus","Mammalia",375,"scientific name","Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Zalophus","Zalophus californianus","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Carnivora",NA,"Otariidae",NA,"Zalophus",NA,"Zalophus californianus",NA,"class","Mammalia"
"row_1738","RL2501_F040_2_MV1",NA,NA,10410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_1739","RL2501_F040_3_MV1","Astropecten verrilli","Asteroidea",186,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_1740","RL2501_F040_3_MV1","Bathycoccus prasinos","Mamiellophyceae",65,"scientific name","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos","Eukaryota","Eukaryota","Chlorophyta",NA,"Mamiellophyceae",NA,"Mamiellales",NA,"Bathycoccaceae",NA,"Bathycoccus",NA,"Bathycoccus prasinos",NA,"domain","Eukaryota"
"row_1741","RL2501_F040_3_MV1","Citharichthys sordidus","Actinopteri",6,"scientific name","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Pleuronectiformes","Pleuronectiformes","Cyclopsettidae","Cyclopsettidae","Citharichthys","Citharichthys","Citharichthys sordidus","Citharichthys sordidus","species","Citharichthys sordidus"
"row_1742","RL2501_F040_3_MV1","Delphinidae","Mammalia",190,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_1743","RL2501_F040_3_MV1","Diaphus theta","Actinopteri",522,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Diaphus","Diaphus","Diaphus theta","Diaphus theta","species","Diaphus theta"
"row_1744","RL2501_F040_3_MV1","Engraulis mordax","Actinopteri",108507,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_1745","RL2501_F040_3_MV1","Merluccius productus","Actinopteri",745,"scientific name","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Gadiformes","Gadiformes","Merlucciidae","Merlucciidae","Merluccius","Merluccius","Merluccius productus","Merluccius productus","species","Merluccius productus"
"row_1746","RL2501_F040_3_MV1","Patiria miniata","Asteroidea",60,"scientific name","Eukaryota","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Valvatida",NA,"Asterinidae",NA,"Patiria",NA,"Patiria miniata",NA,"domain","Eukaryota"
"row_1747","RL2501_F040_3_MV1","Sebastes","Actinopteri",2586,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_1748","RL2501_F040_3_MV1","Strongylocentrotus purpuratus","Echinoidea",177,"scientific name","Eukaryota","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus","Eukaryota","Eukaryota","Echinodermata",NA,"Echinoidea",NA,"Camarodonta",NA,"Strongylocentrotidae",NA,"Strongylocentrotus",NA,"Strongylocentrotus purpuratus",NA,"domain","Eukaryota"
"row_1749","RL2501_F040_3_MV1","Syngnathus","Actinopteri",1732,"scientific name","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Syngnathiformes","Syngnathiformes","Syngnathidae","Syngnathidae","Syngnathus","Syngnathus",NA,NA,"genus","Syngnathus"
"row_1750","RL2501_F040_3_MV1","Tursiops truncatus","Mammalia",1315,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Tursiops","Tursiops","Tursiops truncatus","Tursiops truncatus","species","Tursiops truncatus"
"row_1751","RL2501_F040_3_MV1","Zalophus californianus","Mammalia",431,"scientific name","Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Zalophus","Zalophus californianus","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Carnivora",NA,"Otariidae",NA,"Zalophus",NA,"Zalophus californianus",NA,"class","Mammalia"
"row_1752","RL2501_F040_3_MV1",NA,NA,13380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_1753","RL2501_F040_4_MV1","Astropecten verrilli","Asteroidea",462,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_1754","RL2501_F040_4_MV1","Bathycoccus prasinos","Mamiellophyceae",5,"scientific name","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos","Eukaryota","Eukaryota","Chlorophyta",NA,"Mamiellophyceae",NA,"Mamiellales",NA,"Bathycoccaceae",NA,"Bathycoccus",NA,"Bathycoccus prasinos",NA,"domain","Eukaryota"
"row_1755","RL2501_F040_4_MV1","Citharichthys sordidus","Actinopteri",199,"scientific name","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Pleuronectiformes","Pleuronectiformes","Cyclopsettidae","Cyclopsettidae","Citharichthys","Citharichthys","Citharichthys sordidus","Citharichthys sordidus","species","Citharichthys sordidus"
"row_1756","RL2501_F040_4_MV1","Delphinidae","Mammalia",2952,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_1757","RL2501_F040_4_MV1","Engraulis mordax","Actinopteri",268848,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_1758","RL2501_F040_4_MV1","Homo sapiens","Mammalia",2,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_1759","RL2501_F040_4_MV1","Merluccius productus","Actinopteri",5683,"scientific name","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Gadiformes","Gadiformes","Merlucciidae","Merlucciidae","Merluccius","Merluccius","Merluccius productus","Merluccius productus","species","Merluccius productus"
"row_1760","RL2501_F040_4_MV1","Ostreococcus sp. lucimarinus","Mamiellophyceae",4,"synonym","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus","Ostreococcus sp. 'lucimarinus'","Eukaryota","Eukaryota","Chlorophyta",NA,"Mamiellophyceae",NA,"Mamiellales",NA,"Bathycoccaceae",NA,"Ostreococcus",NA,"Ostreococcus sp. 'lucimarinus'",NA,"domain","Eukaryota"
"row_1761","RL2501_F040_4_MV1","Patiria miniata","Asteroidea",86,"scientific name","Eukaryota","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Valvatida",NA,"Asterinidae",NA,"Patiria",NA,"Patiria miniata",NA,"domain","Eukaryota"
"row_1762","RL2501_F040_4_MV1","Sebastes","Actinopteri",5396,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_1763","RL2501_F040_4_MV1","Sebastes pinniger","Actinopteri",1771,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes","Sebastes pinniger","Sebastes pinniger","species","Sebastes pinniger"
"row_1764","RL2501_F040_4_MV1","Strongylocentrotus purpuratus","Echinoidea",196,"scientific name","Eukaryota","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus","Eukaryota","Eukaryota","Echinodermata",NA,"Echinoidea",NA,"Camarodonta",NA,"Strongylocentrotidae",NA,"Strongylocentrotus",NA,"Strongylocentrotus purpuratus",NA,"domain","Eukaryota"
"row_1765","RL2501_F040_4_MV1","Syngnathus","Actinopteri",1648,"scientific name","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Syngnathiformes","Syngnathiformes","Syngnathidae","Syngnathidae","Syngnathus","Syngnathus",NA,NA,"genus","Syngnathus"
"row_1766","RL2501_F040_4_MV1","Tursiops truncatus","Mammalia",8278,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Tursiops","Tursiops","Tursiops truncatus","Tursiops truncatus","species","Tursiops truncatus"
"row_1767","RL2501_F040_4_MV1","Zalophus californianus","Mammalia",570,"scientific name","Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Zalophus","Zalophus californianus","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Carnivora",NA,"Otariidae",NA,"Zalophus",NA,"Zalophus californianus",NA,"class","Mammalia"
"row_1768","RL2501_F040_4_MV1",NA,NA,6050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_1769","RL2501_F043_1_MV1","Citharichthys sordidus","Actinopteri",1720,"scientific name","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Pleuronectiformes","Pleuronectiformes","Cyclopsettidae","Cyclopsettidae","Citharichthys","Citharichthys","Citharichthys sordidus","Citharichthys sordidus","species","Citharichthys sordidus"
"row_1770","RL2501_F043_1_MV1","Engraulis mordax","Actinopteri",287402,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_1771","RL2501_F043_1_MV1","Homo sapiens","Mammalia",244,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_1772","RL2501_F043_1_MV1","Merluccius productus","Actinopteri",494,"scientific name","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius productus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Gadiformes","Gadiformes","Merlucciidae","Merlucciidae","Merluccius","Merluccius","Merluccius productus","Merluccius productus","species","Merluccius productus"
"row_1773","RL2501_F043_1_MV1","Sebastes","Actinopteri",9548,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_1774","RL2501_F043_1_MV1","Sebastes pinniger","Actinopteri",230,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes","Sebastes pinniger","Sebastes pinniger","species","Sebastes pinniger"
"row_1775","RL2501_F043_1_MV1","Syngnathus","Actinopteri",2,"scientific name","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Syngnathiformes","Syngnathiformes","Syngnathidae","Syngnathidae","Syngnathus","Syngnathus",NA,NA,"genus","Syngnathus"
"row_1776","RL2501_F043_1_MV1",NA,NA,4141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_1777","RL2501_F043_2_MV1","Astropecten verrilli","Asteroidea",9,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_1778","RL2501_F043_2_MV1","Engraulis mordax","Actinopteri",209524,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_1779","RL2501_F043_2_MV1","Homo sapiens","Mammalia",545,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_1780","RL2501_F043_2_MV1","Sebastes","Actinopteri",2195,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_1781","RL2501_F043_2_MV1","Sebastes pinniger","Actinopteri",1206,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes pinniger","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes","Sebastes pinniger","Sebastes pinniger","species","Sebastes pinniger"
"row_1782","RL2501_F043_2_MV1",NA,NA,7591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_1783","RL2501_F043_3_MV1","Citharichthys sordidus","Actinopteri",94,"scientific name","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Pleuronectiformes","Pleuronectiformes","Cyclopsettidae","Cyclopsettidae","Citharichthys","Citharichthys","Citharichthys sordidus","Citharichthys sordidus","species","Citharichthys sordidus"
"row_1784","RL2501_F043_3_MV1","Engraulis mordax","Actinopteri",134081,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_1785","RL2501_F043_3_MV1","Homo sapiens","Mammalia",101,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_1786","RL2501_F043_3_MV1","Sebastes","Actinopteri",760,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_1787","RL2501_F043_3_MV1","Stenella coeruleoalba","Mammalia",5,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Stenella","Stenella","Stenella coeruleoalba","Stenella coeruleoalba","species","Stenella coeruleoalba"
"row_1788","RL2501_F043_3_MV1",NA,NA,13057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_1789","RL2501_F043_4_MV1","Bathycoccus prasinos","Mamiellophyceae",26,"scientific name","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos","Eukaryota","Eukaryota","Chlorophyta",NA,"Mamiellophyceae",NA,"Mamiellales",NA,"Bathycoccaceae",NA,"Bathycoccus",NA,"Bathycoccus prasinos",NA,"domain","Eukaryota"
"row_1790","RL2501_F043_4_MV1","Engraulis mordax","Actinopteri",214591,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_1791","RL2501_F043_4_MV1","Homo sapiens","Mammalia",672,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
