"","Domain","Kingdom","Phylum or Division","Class","Order","Suborder","Superfamily","Family","Subfamily","Tribe or Section","Genus","Species","Infraspecific Epithet","Author","Origin","Suborigin","IUCN Status","Taxon Status","Darwin","Española","Fernandina","Floreana","Genovesa","Isabela","Marchena","Pinta","Pinzón","San Cristóbal","Santa Cruz","Santa Fé","Santiago","Unknown Island","Wolf","Elizabeth Bay/Bahía Elizabeth","Far-northern/Lejano Norte","Northern/Norte","South-eastern/Centro Sur","Unknown Bioregion","Western/Oeste","TaxonID","English Common Name","Spanish Common Name","Local Name","Taxonomic Comments","Distribution Comments","Spanish Distribution Comments","English Comments","Spanish Comments","English Description","Spanish Description"
"542","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Carcharhiniformes","Galeomorphi",NA,"Carcharhinidae","",NA,"Carcharhinus","limbatus","","(Müller & Henle, 1839)","Na","Id","NT",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7845,"Blacktip shark","tiburón macuira, tiburón punta negra, tiburón volador","tiburón punta negra","Syn.: Carcharhinus natator Meek & Hildebrand, 1923, Carcharias abbreviatus Klunzinger, 1871, Carcharias aethalorus Jordan & Gilbert, 1882, Carcharias ehrenbergi Klunzinger, 1871, Carcharias limbatus Müller & Henle, 1839, Carcharias maculipinna Günther, 1868, Carcharias microps Lowe, 1841, Carcharias muelleri Steindachner, 1867, Carcharias phorcys Jordan & Evermann, 1903, Carcharias pleurotaenia Bleeker, 1852, Eulamia pleurotaenia (Bleeker, 1852), Gymnorhinus abbreviatus (Klunzinger, 1871), fide Appeltans et al. (2010)","eastern Pacific; Widespread in tropical and subtropical Pacific; in the eastern Pacific from California and the lower Gulf of California to Peru, also Revillagigedos and Ecuador in the Galápagos Islands.","","Habitat: Prefer inshore waters and lagoons, cruise over rocky reefs, boulder strewn slopes and along walls. Occasionally large schools in surface water","","Black tips and edging fade with age and may be indestinct, especieally on first dorsal. Silvery brown to gray on back, fanding to white underside. Size: Largest individual measured 2.55 m",""
"543","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Carcharhiniformes","Galeomorphi",NA,"Carcharhinidae","",NA,"Triaenodon","obesus","","(Rüppell, 1837)","Na","Id","NT",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7846,"Whitetip reef shark","tiburón coralero ñato, cazon coralero tompacorta, Cazón coralero tompacorta","tintorera","Syn.: Carcharias obesus Rüppell, 1837, Triaenodon apicalis Whitley, 1939, fide Appeltans et al. (2010)","Trans-Pacific; common around oceanic islands, including Cocos, Malpelo and Ecuador in Galapagos, El Salvador to Peru and all the offshore islands except Clipperton.","","Habitat: Nocturnal, feed on reef fishes. Often seen resting on bottom under ledges and in lava caverns.","","Shades of gray to brown;white underside.Rounded snout; second dorsal fin little more than half height of first. Maximum size of 2.13 m, but individuals larger than 1.6 m are rare.",""
"544","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Carcharhiniformes","Galeomorphi",NA,"Sphyrnidae","",NA,"Sphyrna","zygaena","","(Linnaeus, 1758)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",12809,"Smooth hammerhead","cachona","","Syn.: Sphyrna zigaena (Linnaeus, 1758) (misspelling), Spyrna zygaena (Linnaeus, 1758) (misspelling), Squalis pictus Blainville, 1816, Squalus carolinensis Blainville, 1816, Squalus malleus (Valenciennes, 1822), Squalus zygaena Linnaeus, 1758 (synonym), Zygaena malleus Valenciennes, 1822, Zygaena subarcuata Storer, 1848, Zygaena vulgaris Cloquet, 1830, fide Appeltans et al. (2010)","circumtropical","","Subtropical:oceanodromous (Ref. 13562); brackish; marine; depth range 0 - 200 m (Ref. 5578), usually 0 - 20 m (Ref. 55303),Pelagic-oceanic","","A large hammerhead with a notch at the center of head; 1st dorsal fin moderately high, 2nd dorsal and pelvic fins low (Ref. 5578). Olive-grey or dark grey above, white below (Ref. 5578). Fins nearly plain, dusky or blackish tipped (Ref. 13562).",""
"545","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Carcharhiniformes","Galeomorphi",NA,"Triakidae","",NA,"Mustelus","albipinnis","","Castro-Aguirre, Antuna-Mendiola, González-Acosta & de la Cruz-Agüero, 2005","NoData","NoData","",1,"","","","",NA,"",NA,NA,NA,"","","","","True",NA,"","",NA,"","True","",17864,"","","","Syn.: Mustelus hacat Pérez-Jiménez, Nishizaki & Geniz, 2005 , fide Appeltans et al. (2010)","Their distribution extends from the Gulf of California to Ecuador including the Galapagos Islands (San Cristobal).","Su distribución se extiende desde el Golfo de California a Ecuador incluido las Islas Galápagos (San Cristobal).","","","It is thought to be benthopelagic, with a reported depth distribution of 30281 m. Both males and females mature at 90100 cm TL","se cree que es bentopelágicos, reportado desde los 30 hasta los  281metros de profundidad. Tanto machos y hembras alcanzan una madures entre los  90 y 100 cm LT."
"546","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Carcharhiniformes","Galeomorphi",NA,"Triakidae","Triakinae",NA,"Mustelus","mento","","Cope, 1877","Na","Id","NT",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",12781,"Speckled smoothhound","tollo fino, musola fina","","Syn.: Galeorhinus mento (Cope, 1877), Mustelus abbotti Evermann & Radcliffe, 1917, Mustelus edulis Perez Canto, 1886, fide Appeltans et al. (2010)","Atlantic, Cocos and Galápagos Islands","Atlántico, Cocos y las Islas Galápagos","Subtropical:130 cm TL male/unsexed; (Ref. 244), Males maturing at 65 to 76 cm TL, females maturing at 86 to 90 cm TL. Size at birth about 30 cm TL (Compagno et al. 2005).","Tamaño maximo registrado es 130 cm LT. Maduración de los machos a los 65-76 cm TL, maduración de las hembras a los 86 a 90 cm TL. El tamaño al nacer unos 30 cm TL (Compagno et al. 2005).","",""
"547","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Heterodontiforme","",NA,"Heterodontidae","",NA,"Heterodontus","mexicanus","","Taylor & Castro-Aguirre, 1972","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",15521,"Mexican hornshark","","","","California to Peru, Galapagos","","Habitat: Likes to hide under rocky ledges during the day; forages at night over sandy bottoms","","Length up to 70 cm",""
"548","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Heterodontiforme","",NA,"Heterodontidae","",NA,"Heterodontus","quoyi","","(Fréminville, 1840)","Na","Id","DD",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7849,"Galápagos bullhead shark","tiburón gato","tiburón gato","Syn.: Cestracion pantherinus Valenciennes, 1846, Cestracion quoyi Fréminville, 1840 (basionym), Gyropleurodus peruanus Evermann & Radcliffe, 1917, fide Appeltans et al. (2010)","Eastern Pacific,. Southern Chile to Peru. Ecuador in the Galápagos Islands","Pacífico Oriental. Sur de Chile a Perú. Ecuador en las Islas Galápagos","Habitat: Predominantely on rocky substrate and on sandy areas from coastal shallow waters to depths of 20m","","Shades of gray to brown;white underside.Blunt, rectangular head. Maximum length of 59 cm TL",""
"549","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Lamniformes","",NA,"Alopiidae","",NA,"Alopias","pelagicus","","Nakamura, 1935","Na","Id","VU",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",12754,"Smalltooth thresher shark, renard pélagique<br>Renard pélagique, smalltooth thresher shark","zorro pelágico, zorro de mar","","","circumtropical","circumtropical","Tropical:  oceanodromous (Ref. 51243); marine; depth range 0 - 300 m (Ref. 37816), usually 0 - 150 m (Ref. 55167) Pelagic-oceanic","Tropical: oceanodromo (Ref. 51243); marina; profundidad entre 0 - 300 m (Ref. 37816), por lo general 0-150 m (Ref. 55167) pelágica oceánica","Dorsal spines  (total): 0; Anal  spines: 0. A small thresher with moderately large eyes, a broadly convex forehead, a very narrow caudal tip, and straight, broad-tipped pectoral fins (Ref. 5578). Upper lobe of caudal fin very long and strap-like, almost equal to length of rest of shark; lower lobe short but strong; terminal lobe very small (Ref. 13570). Dark blue on back and sides, underside white; no white patch over pectoral fin bases (Ref. 5578).",""
"550","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Lamniformes","",NA,"Alopiidae","",NA,"Alopias","superciliosus","","Lowe, 1841","Na","Id","VU",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",12756,"Big eye thresher shark,<br>Renard à gros yeux,Big eye thresher shark","zorro ojón, zorro de mar","","Syn.: Alopecias superciliosus Lowe, 1841 (misspelling), Alopias profundus Nakamura, 1935, Alopias superciliousus Lowe, 1841 (misspelling), fide Appeltans et al. (2010)","circumtropical","circumtropical","Subtropical oceanodromous (Ref. 51243); marine; depth range 0 - 500 m (Ref. 9253), usually 0 - 100 m (Ref. 43278) Pelagic-oceanic","Oceanodromo Subtropicales (Ref. 51243); marina; profundidad rango de 0 - 500 m (Ref. 9253), por lo general 0 - 100 m (Ref. 43278) pelágico-oceánico","Dorsal spines  (total): 0; Anal  spines: 0. A large thresher with very large eyes, an indented forehead, a broad caudal tip, and curved broad-tipped pectoral fins; 1st dorsal fin further back than in other threshers (Ref. 5578). Upper lobe of caudal fin very long and strap-like almost or quite equal to length of rest of shark; lower lobe short but well developed (Ref. 13570). Purplish grey above, cream below, posterior edges of pectoral and pelvic fins and sometimes first dorsal fin dusky; light color of abdomen not expanded over pectoral-fin bases (Ref. 13570).",""
"551","Eukaryota","Animalia","Chordata","Chondrichthyes (= Elasmobranchii)","Lamniformes","",NA,"Odontaspididae","",NA,"Odontaspis","ferox","","(Risso, 1810)","NoData","NoData","VU",1,"","","","",NA,"",NA,NA,NA,"","","","","True",NA,"","",NA,"","True","",17863,"Small-tooth Sand Tiger Shark","solrayo","","Syn.: Carcharias ferox (Risso, 1810), Odontaspis herbsti Whitley, 1950, Squalus ferox Risso, 1810, fide Appeltans et al. (2010)","It is located in Japan, the Mediterranean and southern Africa, from Madagascar and the Galapagos Islands in Wolf.","Se encuentra en Japón, el Mar Mediterráneo y el sur de África frente a Madagascar y las Islas Galápagos en Wolf.","","","The size of O. ferox at maturity differs in sexes, with ~275 cm for males and 365 cm total<br>length (TL) for females, with the largest recorded size of a female measuring 450 cm TL.","El tamaño de O. ferox en la madurez es diferente en ambos sexos, con ~ 275 cm para los machos y 365 cm de longitud total (TL) para las hembras, con el tamaño más grande registrado de una mujer medir 450 cm TL."
